renglon,año,entidad,cve_geo,cre_nat,cre_soc,cre_tot,def,edad_med,emi_est,emi_int,evh,evm,ev,hom_mit_año,ind_env,inm_est,inm_int,mig_net_est,mig_net_int,muj_mit_año,nac,pob_mit_año,muj_12_14,muj_15_29,muj_15_49,muj_18_24,muj_3_5,muj_30_64,muj_6_11,muj_65_mas,hom_12_14,hom_15_29,hom_15_49,hom_18_24,hom_3_5,hom_30_64,hom_6_11,hom_65_mas,pob_12_14,pob_15_29,pob_15_49,pob_18_24,pob_3_5,pob_30_64,pob_6_11,pob_65_mas,raz_dep_adu,raz_dep_inf,raz_dep,t_bru_mor,t_bru_nat,t_cre_nat,t_cre_soc,t_cre_tot,t_emi_est,t_inm_est,t_mig_net_est,t_mig_net_int,tmih,tmim,tmi,tef_ado,tgf,fecha_reg
2187,2030.0,Sonora,26.0,25365.0,4905,30270,22892.0,32.15,10626,4701,73.81,80.0,76.82,1692688.0,47.47,14660,5572,4034,871,1718075.0,48257.0,3410763.0,75480.0,394736.0,883287.0,184503.0,72417.0,765302.0,147273.0,191532.0,78276.0,401384.0,887844.0,187398.0,75200.0,747415.0,153166.0,163175.0,153756.0,796120.0,1771131.0,371901.0,147617.0,1512717.0,300439.0,354707.0,15.36,32.36,47.73,6.71,14.15,0.74,0.14,0.89,0.311543194,0.429815851,0.118272656,0.03,8.61,7.1,7.87,55.32,1.85,2021-10-31
2188,2031.0,Sonora,26.0,24855.0,4888,29743,23424.0,32.83,10496,4722,73.96,80.14,76.96,1707248.0,49.47,14512,5594,4016,872,1733515.0,48279.0,3440763.0,74869.0,394246.0,887665.0,184331.0,72226.0,775151.0,146848.0,199054.0,77936.0,400766.0,893614.0,186773.0,75009.0,757646.0,152737.0,169300.0,152805.0,795012.0,1781279.0,371104.0,147235.0,1532797.0,299585.0,368354.0,15.82,31.99,47.81,6.81,14.03,0.72,0.14,0.86,0.305048619,0.421766916,0.116718298,0.03,8.3,6.86,7.6,55.32,1.85,2021-10-21
2189,2032.0,Sonora,26.0,23925.0,4866,28791,23959.0,33.0,10368,4740,74.11,80.3,77.12,1721440.0,51.49,14357,5617,3989,877,1748603.0,47884.0,3470043.0,74563.0,393289.0,891366.0,184125.0,72026.0,784693.0,146441.0,206703.0,77613.0,399927.0,898926.0,186193.0,74808.0,767624.0,152324.0,175531.0,152176.0,793216.0,1790292.0,370318.0,146834.0,1552317.0,298765.0,382234.0,16.3,31.65,47.94,6.9,13.8,0.69,0.14,0.83,0.298785923,0.413741271,0.114955348,0.03,8.01,6.62,7.33,54.87,1.83,2020-04-20
2190,2033.0,Sonora,26.0,23365.0,4851,28216,24500.0,33.2,10246,4757,74.26,80.44,77.27,1735232.0,53.56,14219,5635,3973,878,1763318.0,47865.0,3498550.0,74303.0,392113.0,894631.0,183789.0,71821.0,793896.0,146044.0,214512.0,77338.0,398850.0,903690.0,185631.0,74599.0,777311.0,151922.0,181867.0,151641.0,790963.0,1798321.0,369420.0,146420.0,1571207.0,297966.0,396379.0,16.78,31.33,48.11,7.0,13.68,0.67,0.14,0.81,0.292864187,0.406425519,0.113561333,0.03,7.72,6.39,7.07,54.83,1.83,2019-12-11
2191,2034.0,Sonora,26.0,22387.0,4835,27222,25051.0,33.86,10114,4772,74.4,80.59,77.41,1748621.0,55.69,14068,5653,3954,881,1777649.0,47438.0,3526270.0,74067.0,390736.0,897467.0,183031.0,71603.0,802762.0,145652.0,222485.0,77092.0,397577.0,907902.0,185035.0,74374.0,786685.0,151523.0,188324.0,151159.0,788313.0,1805369.0,368066.0,145977.0,1589447.0,297175.0,410809.0,17.28,31.03,48.3,7.1,13.45,0.63,0.14,0.77,0.28681865,0.398948464,0.112129814,0.02,7.44,6.16,6.82,54.28,1.81,2018-03-10
2192,2035.0,Sonora,26.0,21778.0,4827,26605,25608.0,34.0,9976,4777,74.55,80.74,77.56,1761606.0,57.86,13910,5670,3934,893,1791574.0,47386.0,3553180.0,73845.0,389219.0,899878.0,181935.0,71367.0,811233.0,145261.0,230618.0,76862.0,396217.0,911574.0,184446.0,74130.0,795667.0,151124.0,194883.0,150707.0,785436.0,1811452.0,366381.0,145497.0,1606900.0,296385.0,425501.0,17.79,30.74,48.52,7.21,13.34,0.61,0.14,0.75,0.280762585,0.391480308,0.110717723,0.03,7.17,5.94,6.57,54.17,1.81,2020-09-11
2193,2036.0,Sonora,26.0,20772.0,4800,25572,26161.0,34.21,9838,4782,74.7,80.89,77.71,1774175.0,60.1,13744,5676,3906,894,1805099.0,46933.0,3579274.0,73636.0,387633.0,901863.0,180747.0,71106.0,819245.0,144864.0,238920.0,76647.0,394850.0,914695.0,183815.0,73854.0,804191.0,150715.0,201538.0,150283.0,782483.0,1816558.0,364562.0,144960.0,1623436.0,295579.0,440458.0,18.31,30.46,48.77,7.31,13.11,0.58,0.13,0.71,0.274860209,0.383988485,0.109128276,0.02,6.9,5.73,6.33,53.65,1.8,2020-03-26
2194,2037.0,Sonora,26.0,20120.0,4790,24910,26741.0,34.87,9703,4787,74.85,81.03,77.86,1786315.0,62.38,13591,5689,3888,902,1818198.0,46861.0,3604513.0,73436.0,385989.0,903411.0,179478.0,70819.0,826808.0,144447.0,247361.0,76444.0,393507.0,917266.0,183151.0,73552.0,812275.0,150282.0,208240.0,149880.0,779496.0,1820677.0,362629.0,144371.0,1639083.0,294729.0,455601.0,18.84,30.2,49.03,7.42,13.0,0.56,0.13,0.69,0.269190318,0.377055097,0.10786478,0.03,6.65,5.52,6.1,53.65,1.8,2019-12-01
2195,2038.0,Sonora,26.0,19071.0,4749,23820,27320.0,35.0,9560,4795,74.99,81.17,78.0,1798023.0,64.71,13414,5690,3854,895,1830856.0,46391.0,3628879.0,73238.0,384281.0,904519.0,178134.0,70503.0,833964.0,144008.0,255895.0,76246.0,392171.0,919262.0,182455.0,73228.0,819989.0,149823.0,214932.0,149484.0,776452.0,1823781.0,360589.0,143731.0,1653953.0,293831.0,470827.0,19.37,29.94,49.31,7.53,12.78,0.53,0.13,0.66,0.263442237,0.369645833,0.106203596,0.02,6.41,5.32,5.88,53.21,1.78,2021-08-31
2196,2039.0,Sonora,26.0,18404.0,4733,23137,27899.0,35.2,9424,4794,75.14,81.32,78.15,1809289.0,67.05,13261,5690,3837,896,1843064.0,46303.0,3652353.0,73043.0,382543.0,905214.0,176763.0,70163.0,840744.0,143535.0,264455.0,76046.0,390862.0,920695.0,181736.0,72882.0,827406.0,149324.0,221531.0,149089.0,773405.0,1825909.0,358499.0,143045.0,1668150.0,292859.0,485986.0,19.9,29.69,49.59,7.64,12.68,0.5,0.13,0.63,0.258025443,0.363081006,0.105055563,0.02,6.17,5.13,5.66,53.23,1.78,2018-06-08
2197,2040.0,Sonora,26.0,17347.0,4717,22064,28479.0,35.85,9287,4792,75.29,81.46,78.3,1820111.0,69.4,13095,5701,3808,909,1854834.0,45826.0,3674945.0,72844.0,380787.0,905487.0,175459.0,69802.0,847190.0,143022.0,273002.0,75838.0,389585.0,921544.0,181013.0,72517.0,834584.0,148786.0,227971.0,148682.0,770372.0,1827031.0,356472.0,142319.0,1681774.0,291808.0,500973.0,20.43,29.44,49.87,7.75,12.47,0.47,0.13,0.6,0.252711265,0.356331863,0.103620598,0.02,5.94,4.94,5.45,52.84,1.77,2018-08-10
2198,2041.0,Sonora,26.0,16657.0,4666,21323,29077.0,36.0,9148,4803,75.43,81.6,78.44,1830496.0,71.75,12923,5694,3775,891,1866150.0,45734.0,3696646.0,72640.0,378992.0,905319.0,174531.0,69428.0,853394.0,142464.0,281448.0,75622.0,388326.0,921811.0,180343.0,72135.0,841607.0,148205.0,234187.0,148262.0,767318.0,1827130.0,354874.0,141563.0,1695001.0,290669.0,515635.0,20.94,29.19,50.13,7.87,12.37,0.45,0.13,0.58,0.247467569,0.349587166,0.102119597,0.02,5.71,4.76,5.25,52.91,1.77,2021-11-29
2199,2042.0,Sonora,26.0,15575.0,4650,20225,29680.0,36.15,9003,4799,75.57,81.73,78.58,1840417.0,74.07,12750,5702,3747,903,1876997.0,45255.0,3717414.0,72428.0,377145.0,904762.0,173914.0,69042.0,859416.0,141854.0,289736.0,75402.0,387067.0,921574.0,179713.0,71733.0,848502.0,147574.0,240148.0,147830.0,764212.0,1826336.0,353627.0,140775.0,1707918.0,289428.0,529884.0,21.43,28.94,50.37,7.98,12.17,0.42,0.13,0.54,0.242184486,0.342980362,0.100795876,0.02,5.5,4.59,5.05,52.54,1.76,2017-06-08
2200,2043.0,Sonora,26.0,14886.0,4617,19503,30276.0,36.79,8864,4795,75.71,81.88,78.72,1849897.0,76.38,12578,5698,3714,903,1887384.0,45162.0,3737281.0,72200.0,375243.0,903889.0,173360.0,68644.0,865241.0,141198.0,297895.0,75167.0,385804.0,920964.0,179151.0,71319.0,855233.0,146896.0,245913.0,147367.0,761047.0,1824853.0,352511.0,139963.0,1720474.0,288094.0,543808.0,21.91,28.69,50.6,8.1,12.08,0.4,0.12,0.52,0.237177777,0.336554838,0.09937706,0.02,5.29,4.42,4.87,52.6,1.76,2019-08-05
2201,2044.0,Sonora,26.0,13823.0,4597,18420,30869.0,37.0,8724,4794,75.85,82.01,78.86,1858940.0,78.7,12420,5695,3696,901,1897312.0,44692.0,3756252.0,71955.0,373319.0,902739.0,172835.0,68237.0,870808.0,140502.0,305938.0,74908.0,384533.0,920078.0,178630.0,70897.0,861752.0,146177.0,251533.0,146863.0,757852.0,1822817.0,351465.0,139134.0,1732560.0,286679.0,557471.0,22.38,28.44,50.83,8.22,11.9,0.37,0.12,0.49,0.232252788,0.330648742,0.098395954,0.02,5.09,4.25,4.68,52.25,1.75,2018-01-31
2202,2045.0,Sonora,26.0,13135.0,4562,17697,31465.0,37.05,8583,4788,75.99,82.15,78.99,1867532.0,81.03,12240,5693,3657,905,1906782.0,44600.0,3774314.0,71687.0,371455.0,901387.0,172329.0,67824.0,876001.0,139768.0,313900.0,74619.0,383264.0,918996.0,178133.0,70468.0,867983.0,145419.0,257061.0,146306.0,754719.0,1820383.0,350462.0,138292.0,1743984.0,285187.0,570961.0,22.85,28.2,51.05,8.34,11.82,0.35,0.12,0.47,0.227405563,0.324297343,0.09689178,0.02,4.9,4.1,4.51,52.35,1.75,2022-07-17
2203,2046.0,Sonora,26.0,12093.0,4522,16615,32042.0,37.66,8449,4788,76.12,82.29,79.13,1875676.0,83.38,12078,5681,3629,893,1915796.0,44135.0,3791472.0,71393.0,369951.0,899913.0,171836.0,67409.0,880494.0,139010.0,321794.0,74304.0,382035.0,917771.0,177652.0,70035.0,873801.0,144629.0,262574.0,145697.0,751986.0,1817684.0,349488.0,137444.0,1754295.0,283639.0,584368.0,23.32,27.96,51.28,8.45,11.64,0.32,0.12,0.44,0.22284221,0.318557014,0.095714804,0.02,4.72,3.95,4.34,52.0,1.74,2022-04-05
2204,2047.0,Sonora,26.0,11399.0,4503,15902,32649.0,38.0,8311,4773,76.26,82.42,79.26,1883386.0,85.78,11913,5674,3602,901,1924344.0,44048.0,3807730.0,71069.0,368725.0,898313.0,171342.0,66996.0,884321.0,138229.0,329659.0,73972.0,380810.0,916393.0,177171.0,69604.0,879158.0,143809.0,268148.0,145041.0,749535.0,1814706.0,348513.0,136600.0,1763479.0,282038.0,597807.0,23.79,27.73,51.52,8.57,11.57,0.3,0.12,0.42,0.218266526,0.31286357,0.094597043,0.02,4.54,3.8,4.18,52.11,1.75,2019-02-12
2205,2048.0,Sonora,26.0,10384.0,4468,14852,33217.0,38.0,8172,4764,76.4,82.55,79.4,1890673.0,88.23,11743,5661,3571,897,1932435.0,43601.0,3823108.0,70718.0,367537.0,896561.0,170848.0,66586.0,887713.0,137429.0,337503.0,73620.0,379607.0,914840.0,176685.0,69178.0,883988.0,142966.0,273836.0,144338.0,747144.0,1811401.0,347533.0,135764.0,1771701.0,280395.0,611339.0,24.27,27.51,51.78,8.69,11.4,0.27,0.12,0.39,0.21375279,0.307158469,0.093405679,0.02,4.37,3.66,4.02,51.78,1.74,2020-07-24
2206,2049.0,Sonora,26.0,9716.0,4428,14144,33801.0,38.46,8041,4755,76.53,82.68,79.53,1897530.0,90.73,11575,5649,3534,894,1940075.0,43517.0,3837605.0,70353.0,366335.0,894595.0,170339.0,66181.0,890686.0,136613.0,345350.0,73245.0,378398.0,913092.0,176181.0,68759.0,888282.0,142112.0,279655.0,143598.0,744733.0,1807687.0,346520.0,134940.0,1778968.0,278725.0,625005.0,24.77,27.3,52.06,8.81,11.34,0.25,0.12,0.37,0.209531726,0.301620412,0.092088686,0.02,4.2,3.53,3.87,51.9,1.74,2018-09-26
2207,2050.0,Sonora,26.0,8709.0,4394,13103,34373.0,39.0,7905,4744,76.67,82.81,79.66,1903958.0,93.28,11404,5639,3499,895,1947265.0,43082.0,3851223.0,69980.0,365094.0,892373.0,169806.0,65776.0,893233.0,135786.0,353221.0,72848.0,377159.0,911123.0,175638.0,68343.0,892044.0,141251.0,285628.0,142828.0,742253.0,1803496.0,345444.0,134119.0,1785277.0,277037.0,638849.0,25.28,27.1,52.37,8.93,11.19,0.23,0.11,0.34,0.205259472,0.296113728,0.090854256,0.02,4.04,3.4,3.73,51.59,1.73,2021-03-07
2208,1970.0,Tabasco,27.0,27225.0,ND,ND,8582.0,14.0,ND,ND,59.39,60.61,59.97,410569.0,5.88,ND,ND,ND,ND,397427.0,35807.0,807996.0,31790.0,101285.0,163379.0,48323.0,44360.0,82814.0,76848.0,11565.0,32530.0,101587.0,167953.0,48082.0,45758.0,88796.0,79047.0,12523.0,64320.0,202872.0,331332.0,96405.0,90118.0,171610.0,155895.0,24088.0,6.43,109.33,115.76,10.62,44.32,3.37,ND,ND,ND,ND,ND,ND,103.95,88.9,96.61,179.23,6.7,2021-11-26
2209,1971.0,Tabasco,27.0,28640.0,ND,ND,7870.0,14.0,ND,ND,61.09,62.98,62.0,423186.0,5.9,ND,ND,ND,ND,409864.0,36510.0,833050.0,32989.0,105053.0,169033.0,50179.0,45595.0,85158.0,79099.0,11940.0,33739.0,105361.0,173650.0,49912.0,46977.0,91311.0,81275.0,12928.0,66728.0,210414.0,342683.0,100091.0,92572.0,176469.0,160374.0,24868.0,6.43,108.9,115.32,9.45,43.83,3.44,ND,ND,ND,ND,ND,ND,94.86,80.9,88.05,177.92,6.6,2017-11-02
2210,1972.0,Tabasco,27.0,29361.0,ND,ND,7861.0,14.0,ND,ND,60.99,63.91,62.38,436150.0,5.91,ND,ND,ND,ND,422624.0,37222.0,858774.0,34178.0,109071.0,174998.0,52185.0,46882.0,87597.0,81342.0,12294.0,34933.0,109372.0,179654.0,51885.0,48247.0,93946.0,83493.0,13324.0,69111.0,218443.0,354652.0,104070.0,95129.0,181543.0,164835.0,25618.0,6.4,108.3,114.7,9.15,43.34,3.42,ND,ND,ND,ND,ND,ND,91.59,77.95,84.93,176.86,6.49,2019-04-26
2211,1973.0,Tabasco,27.0,29930.0,ND,ND,7865.0,14.0,ND,ND,60.94,64.78,62.75,449282.0,5.92,ND,ND,ND,ND,435574.0,37795.0,884856.0,35331.0,113304.0,181242.0,54315.0,48182.0,90141.0,83585.0,12639.0,36085.0,113596.0,185929.0,53992.0,49528.0,96688.0,85704.0,13705.0,71416.0,226900.0,367171.0,108307.0,97710.0,186829.0,169289.0,26344.0,6.37,107.51,113.87,8.89,42.71,3.38,ND,ND,ND,ND,ND,ND,89.55,76.11,83.0,175.16,6.35,2020-01-02
2212,1974.0,Tabasco,27.0,30600.0,ND,ND,7635.0,14.0,ND,ND,61.2,67.18,63.94,462587.0,5.94,ND,ND,ND,ND,448704.0,38235.0,911291.0,36443.0,117739.0,187781.0,56568.0,49465.0,92824.0,85861.0,12992.0,37196.0,118016.0,192499.0,56229.0,50793.0,99583.0,87942.0,14090.0,73639.0,235755.0,380280.0,112797.0,100258.0,192407.0,173803.0,27082.0,6.33,106.51,112.84,8.38,41.96,3.36,ND,ND,ND,ND,ND,ND,87.87,74.57,81.39,173.02,6.19,2021-09-22
2213,1975.0,Tabasco,27.0,30996.0,ND,ND,7552.0,14.18,ND,ND,61.7,67.87,64.53,476048.0,5.96,ND,ND,ND,ND,461987.0,38548.0,938035.0,37517.0,122359.0,194618.0,58972.0,50696.0,95676.0,88186.0,13356.0,38272.0,122630.0,199386.0,58626.0,52015.0,102660.0,90223.0,14474.0,75789.0,244989.0,394004.0,117598.0,102711.0,198336.0,178409.0,27830.0,6.28,105.31,111.59,8.05,41.09,3.3,ND,ND,ND,ND,ND,ND,86.49,73.29,80.05,170.42,6.0,2018-01-27
2214,1976.0,Tabasco,27.0,31061.0,ND,ND,7557.0,14.44,ND,ND,61.58,68.48,64.72,489577.0,5.99,ND,ND,ND,ND,475287.0,38618.0,964864.0,38570.0,127144.0,201739.0,61497.0,51832.0,98682.0,90551.0,13709.0,39327.0,127427.0,206581.0,61145.0,53145.0,105921.0,92541.0,14854.0,77897.0,254571.0,408320.0,122642.0,104977.0,204603.0,183092.0,28563.0,6.22,103.91,110.13,7.83,40.02,3.22,ND,ND,ND,ND,ND,ND,85.07,71.97,78.68,166.86,5.78,2020-05-09
2215,1977.0,Tabasco,27.0,31182.0,ND,ND,7485.0,14.73,ND,ND,61.66,69.51,65.19,503058.0,6.01,ND,ND,ND,ND,488573.0,38667.0,991631.0,39619.0,132072.0,209115.0,64075.0,52831.0,101862.0,92942.0,14053.0,40374.0,132365.0,214026.0,63713.0,54128.0,109358.0,94881.0,15220.0,79993.0,264437.0,423141.0,127788.0,106959.0,211220.0,187823.0,29273.0,6.15,102.32,108.48,7.55,38.99,3.14,ND,ND,ND,ND,ND,ND,83.29,70.37,76.99,163.08,5.56,2022-05-05
2216,1978.0,Tabasco,27.0,31358.0,ND,ND,7341.0,15.0,ND,ND,62.17,70.38,65.84,516496.0,6.05,ND,ND,ND,ND,501848.0,38699.0,1018344.0,40679.0,137117.0,216741.0,66686.0,53658.0,105237.0,95312.0,14390.0,41428.0,137410.0,221692.0,66313.0,54927.0,112984.0,97202.0,15580.0,82107.0,274527.0,438433.0,132999.0,108585.0,218221.0,192514.0,29970.0,6.08,100.58,106.67,7.21,38.0,3.08,ND,ND,ND,ND,ND,ND,80.68,68.07,74.53,159.18,5.34,2017-05-01
2217,1979.0,Tabasco,27.0,31429.0,ND,ND,7326.0,15.0,ND,ND,62.12,70.86,66.0,529862.0,6.08,ND,ND,ND,ND,515103.0,38755.0,1044965.0,41762.0,142247.0,224591.0,69302.0,54277.0,108803.0,97599.0,14723.0,42503.0,142517.0,229530.0,68902.0,55512.0,116785.0,99437.0,15936.0,84265.0,284764.0,454121.0,138204.0,109789.0,225588.0,197036.0,30659.0,6.01,98.75,104.75,7.01,37.09,3.01,ND,ND,ND,ND,ND,ND,77.57,65.35,71.61,154.68,5.14,2017-03-10
2218,1980.0,Tabasco,27.0,31605.0,ND,ND,7401.0,15.0,ND,ND,62.13,70.88,66.02,545559.0,6.12,ND,ND,ND,ND,530896.0,39006.0,1076455.0,43102.0,148168.0,233709.0,72230.0,54967.0,113044.0,100254.0,15147.0,43831.0,148288.0,238496.0,71719.0,56167.0,121198.0,102069.0,16342.0,86933.0,296456.0,472205.0,143949.0,111134.0,234242.0,202323.0,31489.0,5.93,96.9,102.84,6.88,36.24,2.94,ND,ND,ND,ND,ND,ND,74.06,62.3,68.32,149.49,4.95,2020-09-02
2219,1981.0,Tabasco,27.0,32300.0,ND,ND,7314.0,15.14,ND,ND,62.85,71.56,66.73,566248.0,6.18,ND,ND,ND,ND,551995.0,39614.0,1118243.0,44936.0,155611.0,245262.0,75807.0,56072.0,118535.0,103770.0,15791.0,45659.0,155366.0,249690.0,75063.0,57252.0,126771.0,105617.0,16893.0,90595.0,310977.0,494952.0,150870.0,113324.0,245306.0,209387.0,32684.0,5.88,95.15,101.02,6.54,35.43,2.89,ND,ND,ND,ND,ND,ND,70.18,58.95,64.7,143.63,4.77,2019-04-24
2220,1982.0,Tabasco,27.0,33198.0,ND,ND,7202.0,15.51,ND,ND,63.66,72.48,67.59,589712.0,6.24,ND,ND,ND,ND,576064.0,40400.0,1165776.0,47045.0,163926.0,258352.0,79737.0,57416.0,124904.0,107561.0,16569.0,47761.0,163162.0,262279.0,78671.0,58593.0,133173.0,109473.0,17536.0,94806.0,327088.0,520631.0,158408.0,116009.0,258077.0,217034.0,34105.0,5.83,93.39,99.22,6.18,34.66,2.85,ND,ND,ND,ND,ND,ND,66.12,55.45,60.92,137.56,4.6,2022-03-17
2221,1983.0,Tabasco,27.0,33939.0,ND,ND,7141.0,15.89,ND,ND,64.7,72.46,68.22,613520.0,6.32,ND,ND,ND,ND,600544.0,41080.0,1214064.0,49177.0,172432.0,271977.0,83690.0,58791.0,131670.0,111056.0,17384.0,49891.0,171094.0,275328.0,82270.0,59969.0,139957.0,113023.0,18219.0,99068.0,343526.0,547305.0,165960.0,118760.0,271627.0,224079.0,35603.0,5.79,91.57,97.36,5.88,33.84,2.8,ND,ND,ND,ND,ND,ND,61.2,51.18,56.31,131.63,4.43,2019-05-04
2222,1984.0,Tabasco,27.0,34724.0,ND,ND,7029.0,16.0,ND,ND,65.56,73.05,68.98,637654.0,6.41,ND,ND,ND,ND,625369.0,41753.0,1263023.0,51294.0,181114.0,286130.0,87666.0,60198.0,138846.0,114269.0,18226.0,52017.0,179160.0,288856.0,85872.0,61381.0,147138.0,116291.0,18950.0,103311.0,360274.0,574986.0,173538.0,121579.0,285984.0,230560.0,37176.0,5.75,89.68,95.44,5.57,33.06,2.75,ND,ND,ND,ND,ND,ND,56.67,47.25,52.07,126.08,4.27,2020-03-08
2223,1985.0,Tabasco,27.0,35344.0,ND,ND,7060.0,16.0,ND,ND,66.02,73.22,69.32,662049.0,6.52,ND,ND,ND,ND,650484.0,42404.0,1312533.0,53347.0,189941.0,300794.0,91680.0,61629.0,146439.0,117239.0,19097.0,54087.0,187340.0,302851.0,89505.0,62825.0,154718.0,119319.0,19707.0,107434.0,377281.0,603645.0,181185.0,124454.0,301157.0,236558.0,38804.0,5.72,87.74,93.46,5.38,32.31,2.69,ND,ND,ND,ND,ND,ND,52.77,43.83,48.41,121.21,4.12,2019-01-26
2224,1986.0,Tabasco,27.0,36186.0,ND,ND,6861.0,16.18,ND,ND,67.13,74.15,70.36,686761.0,6.64,ND,ND,ND,ND,675900.0,43047.0,1362661.0,55284.0,198888.0,315956.0,95764.0,63067.0,154467.0,120030.0,20016.0,56046.0,195639.0,317335.0,93206.0,64286.0,162727.0,122182.0,20509.0,111330.0,394527.0,633291.0,188970.0,127353.0,317194.0,242212.0,40525.0,5.69,85.77,91.46,5.04,31.59,2.66,ND,ND,ND,ND,ND,ND,49.42,40.91,45.27,117.1,3.97,2020-11-02
2225,1987.0,Tabasco,27.0,36831.0,ND,ND,6849.0,16.66,ND,ND,67.7,74.52,70.85,711796.0,6.78,ND,ND,ND,ND,701626.0,43680.0,1413422.0,57065.0,207904.0,331578.0,99937.0,64496.0,162963.0,122709.0,20996.0,57847.0,204028.0,332290.0,97002.0,65745.0,171182.0,124948.0,21366.0,114912.0,411932.0,663868.0,196939.0,130241.0,334145.0,247657.0,42362.0,5.68,83.77,89.45,4.85,30.9,2.61,ND,ND,ND,ND,ND,ND,46.41,38.29,42.45,113.72,3.83,2020-01-25
2226,1988.0,Tabasco,27.0,37554.0,ND,ND,6992.0,17.0,ND,ND,67.73,74.61,70.91,737047.0,6.93,ND,ND,ND,ND,727594.0,44546.0,1464641.0,58634.0,216924.0,347582.0,104198.0,65906.0,171908.0,125364.0,22019.0,59439.0,212428.0,347612.0,100888.0,67189.0,180049.0,127709.0,22246.0,118073.0,429352.0,695194.0,205086.0,133095.0,351957.0,253073.0,44265.0,5.67,81.79,87.46,4.77,30.41,2.56,ND,ND,ND,ND,ND,ND,42.76,35.07,39.01,113.61,3.71,2017-12-04
2227,1989.0,Tabasco,27.0,38282.0,ND,ND,7113.0,17.0,ND,ND,68.15,74.95,71.3,762478.0,7.08,ND,ND,ND,ND,753753.0,45395.0,1516231.0,59990.0,225862.0,363874.0,108522.0,67305.0,181303.0,128039.0,23082.0,60819.0,220763.0,363218.0,104850.0,68620.0,189337.0,130511.0,23156.0,120809.0,446625.0,727092.0,213372.0,135925.0,370640.0,258550.0,46238.0,5.66,79.87,85.53,4.69,29.94,2.52,ND,ND,ND,ND,ND,ND,44.82,36.83,40.92,113.72,3.6,2021-09-29
2228,1990.0,Tabasco,27.0,38990.0,ND,ND,7109.0,17.22,ND,ND,68.57,75.22,71.66,784714.0,7.29,ND,ND,ND,ND,777113.0,46099.0,1561827.0,61079.0,234094.0,379398.0,112652.0,68141.0,190684.0,130025.0,24158.0,61881.0,228262.0,377678.0,108591.0,69521.0,198254.0,132559.0,24151.0,122960.0,462356.0,757076.0,221243.0,137662.0,388938.0,262584.0,48309.0,5.67,77.79,83.47,4.55,29.52,2.5,ND,ND,ND,ND,ND,ND,41.31,33.73,37.61,113.98,3.49,2021-02-22
2229,1991.0,Tabasco,27.0,39673.0,ND,ND,7016.0,17.86,ND,ND,68.95,75.46,71.99,803694.0,7.56,ND,ND,ND,ND,797630.0,46689.0,1601324.0,61990.0,241542.0,394048.0,116545.0,68396.0,200026.0,131281.0,25248.0,62717.0,234937.0,390939.0,112132.0,69842.0,206723.0,133787.0,25236.0,124707.0,476479.0,784987.0,228677.0,138238.0,406749.0,265068.0,50484.0,5.72,75.59,81.3,4.38,29.16,2.48,ND,ND,ND,ND,ND,ND,33.11,26.8,30.03,112.61,3.4,2021-03-08
2230,1992.0,Tabasco,27.0,40118.0,ND,ND,7117.0,18.0,ND,ND,69.1,75.63,72.15,822654.0,7.84,ND,ND,ND,ND,818221.0,47235.0,1640875.0,62921.0,248691.0,408652.0,120336.0,68624.0,209697.0,132510.0,26403.0,63561.0,241340.0,404168.0,115605.0,70101.0,215490.0,134950.0,26375.0,126482.0,490031.0,812820.0,235941.0,138725.0,425187.0,267460.0,52778.0,5.77,73.52,79.29,4.34,28.79,2.44,ND,ND,ND,ND,ND,ND,30.66,24.71,27.76,111.51,3.32,2018-12-30
2231,1993.0,Tabasco,27.0,40445.0,ND,ND,7291.0,18.12,ND,ND,69.26,75.57,72.22,841543.0,8.14,ND,ND,ND,ND,838808.0,47736.0,1680351.0,63874.0,255538.0,423198.0,123929.0,68840.0,219685.0,133711.0,27607.0,64431.0,247254.0,417138.0,118747.0,70382.0,224552.0,136105.0,27584.0,128305.0,502792.0,840336.0,242676.0,139222.0,444237.0,269816.0,55191.0,5.83,71.61,77.43,4.34,28.41,2.41,ND,ND,ND,ND,ND,ND,30.19,24.36,27.35,110.55,3.24,2019-01-07
2232,1994.0,Tabasco,27.0,40749.0,ND,ND,7416.0,18.78,ND,ND,69.37,75.82,72.4,860297.0,8.44,ND,ND,ND,ND,859385.0,48165.0,1719682.0,64850.0,262160.0,437729.0,127268.0,69071.0,229976.0,134882.0,28843.0,65331.0,252814.0,429917.0,121521.0,70711.0,233849.0,137235.0,28850.0,130181.0,514974.0,867646.0,248789.0,139782.0,463825.0,272117.0,57693.0,5.89,69.8,75.69,4.31,28.01,2.37,ND,ND,ND,ND,ND,ND,29.8,24.08,27.01,109.6,3.17,2020-10-23
2233,1995.0,Tabasco,27.0,40750.0,ND,ND,7665.0,19.0,ND,ND,69.3,75.75,72.34,878862.0,8.76,ND,ND,ND,ND,879944.0,48415.0,1758806.0,65845.0,268545.0,452188.0,130285.0,69331.0,240521.0,136057.0,30122.0,66256.0,258076.0,442512.0,123911.0,71088.0,243331.0,138347.0,30164.0,132101.0,526621.0,894700.0,254196.0,140419.0,483852.0,274404.0,60286.0,5.97,68.09,74.06,4.36,27.53,2.32,ND,ND,ND,ND,ND,ND,29.47,23.82,26.71,108.51,3.09,2017-01-22
